stop_id,stop_name,stop_lat,stop_lon,mode,STATE CODE
OOBUS238,Mitchell 238,-12.45356,130.83004,bus,NT
OOBUS239,Mitchell 239,-12.4551,130.83166,bus,NT
OOBUS240,Mitchell 240,-12.45769,130.83431,bus,NT
OOBUS241,Gregory 241,-12.43212,130.83885,bus,NT
OOBUS242,Parap Shopping Centre,-12.43129,130.84328,bus,NT
OOBUS243,Ross Smith 243,-12.42738,130.84191,bus,NT
OOBUS244,Ross Smith 244,-12.42547,130.83926,bus,NT
OOBUS245,Progress 245,-12.38794,130.85451,bus,NT
OOBUS246,Old McMillan's 246,-12.39531,130.85378,bus,NT
OOBUS247,Ryland 247,-12.38723,130.86163,bus,NT
OOBUS248,Ryland 248,-12.38988,130.86284,bus,NT
OOBUS249,Ryland 249,-12.39258,130.86369,bus,NT
OOBUS250,Ryland 250,-12.39489,130.8637,bus,NT
OOBUS251,Old McMillan's 251,-12.39512,130.86605,bus,NT
OOBUS252,Old McMillan's 252,-12.39512,130.86825,bus,NT
OOBUS253,Abala 253,-12.39917,130.88035,bus,NT
OOBUS254,Marrara Sporting Complex,-12.40059,130.88562,bus,NT
OOBUS255,Abala 255,-12.39777,130.88631,bus,NT
OOBUS256,Abala 256,-12.39778,130.88209,bus,NT
OOBUS257,Mathews 257,-12.39277,130.89781,bus,NT
OOBUS258,Lee Point 258,-12.38768,130.88579,bus,NT
OOBUS259,Lee Point 259,-12.38445,130.88771,bus,NT
OOBUS260,Chapman 260,-12.38258,130.85592,bus,NT
OOBUS261,Pandanus 261,-12.38044,130.85097,bus,NT
OOBUS262,Harney 262,-12.41122,130.852,bus,NT
OOBUS263,Harney  263,-12.41344,130.85259,bus,NT
OOBUS264,Nadpur 264,-12.41653,130.8523,bus,NT
OOBUS265,Berrimah 265,-12.44218,130.92301,bus,NT
OOBUS266,Crocodylus Park,-12.41151,130.9278,bus,NT
OOBUS268,Rothdale 268,-12.38611,130.87684,bus,NT
OOBUS269,Rothdale 269,-12.38934,130.87759,bus,NT
OOBUS270,Rothdale 270,-12.3912,130.87803,bus,NT
OOBUS271,Rothdale 271,-12.394,130.87837,bus,NT
OOBUS272,Airport Hotel,-12.39531,130.87971,bus,NT
OOBUS273,McMillan's 273,-12.39527,130.88431,bus,NT
OOBUS274,McMillan's 274,-12.39528,130.89021,bus,NT
OOBUS275,Northlakes Shops,-12.39531,130.89555,bus,NT
OOBUS276,McMillan's 276,-12.39648,130.89896,bus,NT
OOBUS277,McMillan's 277,-12.40029,130.90608,bus,NT
OOBUS278,McMillan's 278,-12.4033,130.91126,bus,NT
OOBUS279,McMillan's 279,-12.40686,130.91742,bus,NT
OOBUS280,Berrimah Police Centre,-12.41277,130.92338,bus,NT
OOBUS281,Vanderlin 281,-12.41557,130.92343,bus,NT
OOBUS282,Vanderlin 282,-12.42195,130.92344,bus,NT
OOBUS283,Vanderlin 283,-12.43136,130.92355,bus,NT
OOBUS284,Ford Berrimah,-12.43289,130.92135,bus,NT
OOBUS285,Defence Establishment inbound,-12.43177,130.91851,bus,NT
OOBUS286,Stuart Highway 286,-12.42929,130.91181,bus,NT
OOBUS287,Stuart Highway 287,-12.4265,130.9003,bus,NT
OOBUS288,Show Grounds,-12.42628,130.89751,bus,NT
OOBUS289,Winnellie 289,-12.42668,130.89334,bus,NT
OOBUS290,Albatross 290,-12.42865,130.88988,bus,NT
OOBUS291,Albatross 291,-12.42865,130.88606,bus,NT
OOBUS292,Catterthun 292,-12.42972,130.8824,bus,NT
OOBUS293,Coonawarra 293,-12.43036,130.88036,bus,NT
OOBUS294,Coonawarra 294,-12.43037,130.87651,bus,NT
OOBUS295,Sweet 295,-12.42927,130.87238,bus,NT
OOBUS296,Hickman 296,-12.4277,130.87051,bus,NT
OOBUS297,Stuart Highway 297,-12.42541,130.86905,bus,NT
OOBUS298,Winnellie Post Office,-12.42659,130.86449,bus,NT
OOBUS299,Stuart Highway 299,-12.42826,130.8596,bus,NT
OOBUS301,Phillip Street Shops,-12.42375,130.8375,bus,NT
OOBUS302,Phillip 302,-12.41976,130.83665,bus,NT
OOBUS303,George 303,-12.41972,130.83384,bus,NT
OOBUS304,George 304,-12.42248,130.83526,bus,NT
OOBUS305,Ross Smith  305,-12.42545,130.83963,bus,NT
OOBUS306,Ross Smith 306,-12.42722,130.84209,bus,NT
OOBUS307,Ross Smith 307,-12.42966,130.84546,bus,NT
OOBUS308,Vickers 308,-12.43088,130.84479,bus,NT
OOBUS309,Parap shops,-12.43218,130.84359,bus,NT
OOBUS310,Parap Road,-12.43524,130.84339,bus,NT
OOBUS311,Westralia Street Shops,-12.44504,130.84324,bus,NT
OOBUS312,Westralia 312,-12.4449,130.84595,bus,NT
OOBUS313,Meigs 313,-12.44628,130.84473,bus,NT
OOBUS314,Guy 314,-12.44914,130.84675,bus,NT
OOBUS315,Gothenburg 315,-12.44898,130.8448,bus,NT
OOBUS316,Margaret 316,-12.44895,130.84302,bus,NT
OOBUS317,Duke 317,-12.45099,130.84253,bus,NT
OOBUS318,Packard 318,-12.45854,130.8302,bus,NT
OOBUS319,Smith 319,-12.45943,130.83804,bus,NT
OOBUS320,Hudson Fysh 320,-12.43017,130.85078,bus,NT
OOBUS321,Bremer 321,-12.42929,130.85145,bus,NT
OOBUS322,Nadpur 322,-12.4164,130.8522,bus,NT
OOBUS323,Harney 323,-12.41338,130.85252,bus,NT
OOBUS324,Harney 324,-12.41131,130.85197,bus,NT
OOBUS325,Amy Johnson 325,-12.4072,130.91606,bus,NT
OOBUS326,Darwin Interchange S&G,-12.46504,130.8423,bus,NT
OOBUS327,Stuart Highway 327,-12.4251,130.87644,bus,NT
OOBUS328,Stuart Highway 328,-12.42505,130.87921,bus,NT
OOBUS329,Stuart Highway 329,-12.42513,130.8851,bus,NT
OOBUS330,Stuart Highway 330,-12.42573,130.89294,bus,NT
OOBUS331,Stuart Highway 331,-12.43397,130.92516,bus,NT
OOBUS332,Stuart Highway 332,-12.43791,130.93555,bus,NT
OOBUS333,Berrimah Prison Outbound,-12.44187,130.94632,bus,NT
OOBUS334,Stuart Highway 334,-12.44767,130.9569,bus,NT
OOBUS335,Stuart Highway 335 ,-12.45184,130.9622,bus,NT
OOBUS336,BP Palms,-12.45905,130.97098,bus,NT
OOBUS337,Roystonia 337,-12.47385,130.9838,bus,NT
OOBUS339,Cambridge 339,-12.47826,130.98311,bus,NT
OOBUS340,Coles,-12.48154,130.98426,bus,NT
OOBUS341,Dwyer 341,-12.48439,130.9792,bus,NT
OOBUS342,Dwyer 342,-12.48126,130.98067,bus,NT
OOBUS343,Dwyer 343,-12.4809,130.97799,bus,NT
OOBUS344,Woodlake 344,-12.4793,130.97575,bus,NT
OOBUS345,Woodlake School,-12.47653,130.9735,bus,NT
OOBUS346,Woodlake Blvd School,-12.47358,130.9731,bus,NT
OOBUS347,Woodlake Blvd,-12.46982,130.97022,bus,NT
OOBUS348,Woodlake 348,-12.47231,130.96607,bus,NT
OOBUS349,Woodlake Blvd West,-12.4744,130.96575,bus,NT
OOBUS350,University 350,-12.4805,130.97317,bus,NT
OOBUS351,CDU Palmerston,-12.47597,130.97945,bus,NT
OOBUS352,Maluka Street,-12.48125,130.98741,bus,NT
OOBUS353,Palmerston Interchange,-12.47919,130.98735,bus,NT
OOBUS354,Lakeview 354,-12.48867,130.99319,bus,NT
OOBUS355,Lakeview 355,-12.48971,130.9978,bus,NT
OOBUS356,Bakewell School,-12.49401,130.99267,bus,NT
OOBUS357,Landsborough 357,-12.49543,130.99391,bus,NT
OOBUS358,Landsborough 358,-12.49806,130.9938,bus,NT
OOBUS359,Aunger 359,-12.50082,130.99571,bus,NT
OOBUS360,Rosebery Shops,-12.50309,130.99374,bus,NT
OOBUS361,Rosebery 361,-12.50424,130.98985,bus,NT
OOBUS362,Rosebery 362,-12.50427,130.98806,bus,NT
OOBUS363,Rosebery 363,-12.5011,130.98866,bus,NT
OOBUS364,Shearwater Drive,-12.49867,130.98851,bus,NT
OOBUS365,Shearwater 365,-12.49531,130.98996,bus,NT
OOBUS367,Vanderlin 367,-12.38903,130.90942,bus,NT
OOBUS368,Calytrix 368,-12.39378,130.91308,bus,NT
