stop_id,stop_name,stop_lat,stop_lon,mode,STATE CODE
2676,Stop 26  No.33 Flinders Dr (School Stop),-41.04306083,145.8152855,train,TA
2595,Stop 26  No.356 Mount St,-41.080005,145.897707,train,TA
2450,Stop 26  No.63 Madden St,-41.07391287,145.8932524,train,TA
2547,Stop 27  Mount St (Parklands HS),-41.07828042,145.89931,train,TA
2596,Stop 27  Mount St (Parklands HS),-41.078333,145.89925,train,TA
2449,Stop 27  No.41 Thorne St,-41.07326007,145.8940253,train,TA
2675,Stop 27  No.7 Flinders Dr (School Stop),-41.04215338,145.8171113,train,TA
2448,Stop 28  No.1/25 Thorne St,-41.07353729,145.8961942,train,TA
2647,Stop 28  No.304 Mount St,-41.07594192,145.899789,train,TA
2721,Stop 28  No.61 Pelissier St,-41.04208579,145.8226516,train,TA
2674,Stop 28  No.68 Pelissier St,-41.04212856,145.8229839,train,TA
2598,Stop 29  No.2 Thorne St,-41.07379846,145.8984621,train,TA
2609,Stop 29  No.288 Mount St,-41.07471214,145.9000277,train,TA
2543,Stop 29  No.3 Thorne St,-41.0738204,145.8984591,train,TA
2722,Stop 29  No.33 Raglan St,-41.040106,145.8241337,train,TA
2673,Stop 29  Raglan St (near Simpson St),-41.04030677,145.8240955,train,TA
2478,Stop 3  No.1 Brooklyn Rd,-41.06721896,145.9083157,train,TA
2703,Stop 3  No.15 Bass Hwy,-41.04612043,145.8939059,train,TA
2574,Stop 3  No.55 West Park Gr,-41.05102698,145.8926078,train,TA
2538,Stop 3  No.6 Verelle St,-41.06388828,145.8981353,train,TA
2519,Stop 3  West Park Grove near Burnie Park,-41.051007,145.892621,train,TA
2698,Stop 3  West Park Oval,-41.046457,145.89646,train,TA
2723,Stop 30  No.17 Raglan St,-41.03829102,145.8245277,train,TA
2599,Stop 30  No.264 Mount St,-41.07229348,145.900529,train,TA
2650,Stop 31  216 Mount St,-41.06982593,145.9010572,train,TA
2623,Stop 31  No.197 Mount Street,-41.06994578,145.9010212,train,TA
2600,Stop 31  No.215 Mount St,-41.07210642,145.9005771,train,TA
2651,Stop 32  204A Mount St,-41.067985,145.901386,train,TA
2622,Stop 32  No.171 Mount St,-41.06777565,145.9014685,train,TA
2669,Stop 33  Mackenzie Dr (West Somerset),-41.03593899,145.8192498,train,TA
2725,Stop 35  Seabrook Golf Club,-41.00610222,145.7782353,train,TA
3999,Stop 35  Seabrook Golf Club,-41.00613625,145.7783333,train,TA
2608,Stop 4  Cnr Exhibition St and Collins St,-41.07195107,145.9088348,train,TA
2575,Stop 4  No.1 Futuna Ave,-41.05261191,145.8904072,train,TA
